,reviews,sentiment
981,The worst of all the avengers sequence. Boring apart from some cool action scenes. Stupid scene when CA lifts thor's hammer wtf. Also we were expecting Dr Strange to show his real powers and see him more in the movie as he is the most powerful,0
982, Boring ,0
983, No... Just no ,0
984, The movie is a joke ,0
985," Meet Avengers 3D: Disastrous, Dumb, Dull ",0
986, Absolute Perfection End Game ,1
987,"It blows my mind that this movie is rated so highly for how bad it is. It's OK, but it's rated as the #40 best movie as of now. It's just very boring and has no re-watch value.",0
988, Most overhyped movie ever ,0
989,"Captain America, Iron man and the Avengers all should have stopped after their first movie. Antman was terrible whatsoever and only Thor Ragnarok was a better movie than the first in the serie. Endgame is a horrible movie and only rated high since it is the end of a well appreciated line.",0
990,"And that's the best part of the movie ... I had my doubts about the Russo brothers, but now I know. Stop making movies, please ...",1
991," Was promised a chocolate cake, turned out to be cake of manure. ",0
992, Too looooong ,0
993, A total let down ,0
994, Bad movie ,0
995, Extremely bad! ,0
996,"This is a movie where one term could be used to describe it, and that term is ""tedium."" I've always had a begrudging attitude towards Avengers movies because, as with a lot of entries in the MCU, it's a lot of scientific nonsense with the action thrown in as an afterthought in order to justify its existence as a superhero movie. But I thought I would give Endgame a fair chance. After all, having all those superheroes on one screen should be fun, action packed, and entertaining, right? Wrong.I cannot express how terrible this film was. The two redeemable parts were Tony Stark's daughter and Ant-Man. They were the only entertaining parts of the film. I pay money to see movies that are entertaining, not ones that are so full of characters that you get lost.There are a lot of reasons that I hated this movie, but I'm going to focus on two in particular here: the story and the action, or rather, the lack of action. First, the story. This entire film was built around a needlessly complicated plot surrounding time travel, even though the time travel was completely pointless in the first place. Bruce Banner says, point blank, that traveling back into the past won't change the future. So, why do you do it, then? Why on Earth would you commit to such an exercise in complete futility? I'll tell you why, because you need more science fodder for all the Marvel super fans, so that they can leave the theater and point at someone who looks confused and feel superior.Everything was poorly written in this movie. When your forced obscenities are being spouted from the mouths of the people you're supposed to cheer for, while your villain speaks in Shakespearean soliloquies, then you've clearly gone completely wrong with your script. Also, the part where Stark's daughter swears and we were supposed to find it cute? Yeah, I didn't. I found it grossly inappropriate and wrong to show a 4 or 5 year old child in such a manner. It wasn't innocent and sweet, it was rather demented. Meanwhile, Thanos speaks in these long, grandiloquent speeches that never seem to have an end. It was all just one big pile of dreck.Thanos was another problem I had with this film. His motivations were never properly spelled out. They tried, but they failed rather miserably. It seemed like he just wanted to destroy the world because it was ripe for the taking, I guess? I don't know. He was weird as well, because he said he was going to build another universe, but he seemed to have a nihilistic outlook on everything, so that would mean his other universe would be completely pointless. Anyway, it was really terrible.But this movie's main sin was its lack of action through the first two-thirds, and the fact that it hardly showed the Avengers doing anything heroic. They never stopped a bank robbery, they never helped an assault victim, all they did was do their pointless time travel stuff to attempt to stop Thanos, even though Bruce said it would be completely futile to do so. The movie couldn't get out of its own way and it suffered because of it.Then the last third was all action and it blew my mind, but not in a good way. I left the theater with a physical headache due to the poor pacing and cinematography on the final battle sequences. They were overly long, started and stopped way too many times, and attempted to tie up every loose end from the entire MCU in one big bang. It was just terrible! You have to allow things to flow, and this movie didn't flow at all.A movie that was boring, poorly paced, poorly written, and just a terrible excuse for film definitely deserves a spot on my worst of 2019 list. Hopefully, Toy Story 4 makes up for it!",0
997,"So I could go back and stop myself from seeing this film! ""Infinity War"" was a masterpiece compared to this. Marvel please undo the 181 minutes of my life!Earlier we could count at least on some action scenes in Marvel movies. Not today Thanos! There is barely any action in the movie and the CGI they used in fights was extremely low quality and painful to watch. Even some basic fights and tricks were not choreographed by actors but made of a cheap looking, crappy CGI. This is unacceptable for such a budget.The story is so bad even a 5-yo child could write better. Some people are sobbing for AGES (I do understand a pain of loss but come on aren't you called superheroes for a reason?) Other people just appear out of nowhere doing their things with no explanation whatsoever. How in the world did this garbage get 9\10 rating is a mystery. I guess it's a real Endgame...",0
998, Nothing happens for the first two hours ,0
999, Remake this movie with a proper story (without multiple time travel) ,0
1000,"It's long winded...easily could be half the 3 hours.... Superhero movies are about battles and heroes...not crying and moaning. Watching iron Man wimper off was such a let down. After watching every avenger movie, I am so disappointed. Only 1 good battle, and it's over too quickly. So so so disappointed...I'd take any other avenger movie over this one.",0
1001,"I feel the same as most ppl in the reviews, time travel plot? Professor Hulk? Fat/emotional Thor? Killing The best Villan off in the first 20 mins? Strange girl power moment? Plugging future Marvel films/Boxsets? It's like GOT season 8 all over again. Second time is a much better watch, the expectation is gone which really helps. It's not bad. Not infinity war 2 however.",1
1002,"My kids were very excited to see this but I was more apprehensive. Really, the film is far too long, just unnecessarily. Parts of this film were very boring and were an ideal time for a cinema snooze! It had so much more potential but directors lost site of their aim. Disappointed.",0
1003, Just terrible! ,0
1004,"Time machine was the worst idea ever. I couldn't even understand every inch of the stories, it make no sense to me.",0
1005, Thanos now a bum ,1
1006, unsuccessful ,0
1007,"There is no way that I could describe my emotions for this movie. I'm totally speechless. I haven't laughed (even cried) this much in Marvel movie or even in any movie. I'm fully on my emotion, there are so many tears of joy and loss. Amazing story, the acting is outstanding, epic action, great CGI, the best storytelling ever told in a superhero movie, amazing performance. I love it more than 3000.Happiness, sadness, pure joy, excitement... I'm gonna miss this moment in my whole life because let's face it- it's been awhile movies can bring such a big enthusiasm like this.It is such an experience you'll gonna remember it forever. People are clapping, laughing, crying, full of a state emotion. It's 3 hours long but it went by like a finger snapping by Thanos, and now I'm thinking I'm actually in Quantum Realm because it felt like 5 seconds. Even though you know where the story is gonna bring you because it's still a 'superhero movie' but it left me speechless. It's not just a superhero movie, it's more than that.**SPOILER ALERT**Even some characters that you didn't like before, you will love them in this movie. Like Captain Marvel. I didn't like her before in her own movie but in Endgame they showed how powerful, how strong and how capable she really is. And now I kinda love her! But Marvel should really be careful of her line though, I didn't like some of her line like ""I'm the strongest"" and ""You didn't win because before you didn't have me"" duh. Also not gonna forget Hawkeye. To be honest, in Avengers I really didn't like Hawkeye because he's just a 'guy' with an arrow and just randomly showed up in any scene but actually he's character is so BADASS! Everything that we need, what we want is here.Also I don't get it why some people can not accept that Thor is fat or treat him like a joke. I mean, this movie might be trying to give us a message about no matter what 'shape' are you, you can be a hero and save the world. To be honest, I like what they did to Thor, that man is depressed and taking the most responsible after he missed the shot to kill Thanos in Infinity War. Even though he already did killed him but it's not gonna bring back his people of Asgard. Also he's God of Thunder for god sake, he could slap his stomach with thunder and got his abs back.I'm so happy too for Captain America. Finally he could do his dance with Peggy and I didn't expected that we could see the fight between Captain America with his own self. Also when Tony met his father really warm my heart, and we can see the 'real-life' Jarvis - I didn't expected that too.When the whole superhero arrived it is so EPIC! The whole person in theater are screaming and shocked. Gives me a goosebumps and still left me speechless!This movie is absolute perfection. The ending of this movie is we and the characters deserved. It gives a perfect balance for all these past 10 years. Epic and perfect ending, I was not disappointed at all. This movie was completely emotional and visually stunning. Now I get it why the Russo Brothers told us to do a Marvel Movie marathon before watching Endgame because this movie had everything to accomplish what left behind before all of this.Ready or not, whatever it takes.Go watch it for yourself.",1
1008, 3 hours I'll never get back ,0
1009, 5/10 ,0
1010,It's a marvel movie and yeah it's one of the bestest . Well you also know the name is enough.,1
1011, a reunion show more than an avengers movie. ,1
1012, The most overrated cinematic event of the decade. ,0
1013, I want three hours of my life back!!! ,1
1014, If you loved infinity war - look away now!! Terrible sequel ,0
1015, This was a disasater of a movie ,0
1016," Awful sentimental snooze-fest, totally overrated. ",0
1017," False ratings, don't pay to see this movie. ",0
1018,You can't put a rat that saves the heroes and call it best movie,0
1019,One of the top boring superhero films! 3hrs of runtime makes no sense w/ all drama & the action part being not more than 30min.... Not worthy to watch again!,0
1020,"Thor is playing Fortnite. Thats all what is cool at Avengers Endgame. And it has been shot very well: colours are good, effects are good but Captain Marvel is annoying me",1
1021,"Terrible movie. I have never been a big fan, of Marvel and even less of MCU, but there were several good movies within that universe.... but this one as the Infinity Gauntlet, destroyed all.... No sense to talk about, the respect of the comic source.... but Stan Lee, Jack Kirby, Steve Ditko, and many others involved on their comic origin of the characters has to be suffering in hell seeing how their creations were terribly undermined....... but just analizing from a cinematographic point of view, this film has a terrible argument, script, direction and very poor characters.... 2 hours of the film were not needed, and all the structure that were builded for this collapsed with this ending. Plot holes and nonsense everywhere.This film represents what social media can do.... in a bad way. Stay away, if you can.",0
1022,If u kill your past self how the bloody hell u exists in present 😹,1
1023, OMG ,1
1024,"The dumbing down of Hulk and ruining his character by turning him into an utter wimp, turning Thor into a bumbling drunkard, really? Well done Disney on ruining yet another couple of hero's characters (See Luke Skywalker and Yoda in Disney's Last Jedi for extra confirmation of this) That's all I've got to say about this movie.",0
1025, Biggest let down in the MCU ,0
1026,"This movie was (like the title suggests) overhyped. Following the events of Infinity War, which was better btw, half of the people on earth are dead. The first hour of the movie just consisted of long silent/not-so-sad/emotional pauses in dialogue that was filled with the main theme of ""its over. Thanos did what he said he'd do. We have to move on and stop crying over it"". Boring. To push this movie into gear, Marvel really scraped the bottom of the barrel. A rat. Yes, a rat is responsible for the events to follow the rat's actions. The ant-man was trapped in another dimension for 5 years and was then brought back because a normal rat stepped on a certain button triggering the return of ant-man along with the idea of time travel. No one in this universe has ever thought of time travel ever. But I digress. On top of this, captain marvel is a bratty super hero who only helps when it's convenient. I waited a full hour and 15 minutes to see the most boring super hero fight another version of himself. That's right, captain america. Everyone's favorite super hero with nuclear steroids. Overall: overhyped, bad storytelling at times, and an unnecessary amount of scenes. My 2 favorite parts were the final battle and black widow's death. Good. An unneeded character with the ability to fight good and shoot perfect. Gee what other super hero has those traits.",0
1027,First 30 minutes everyone is moping around couldn't hang around for another 2 & a half hours to see overpaid morons do senseless acts. I am ashamed to contribute towards this movie's box office record.PS: I am not a dumb merican who likes stupid action without a story. Disney has ruined movies no one will make quality movies anymore just idiotic superhero stuff.,0
1028,"A fat Thor and a hippie dippy Hulk? Please. These moviemakers have very little loyalty to the original franchise, and no idea how to transform the persona of the original characters to the big screen. They basically bought the rights to a franchise and then formed the characters the way they wanted in order to tell a story they wanted to tell.Really enjoyed watching ""superheroes"" become mental cases and continually get their buts kicked in battle. How about making Thanos just a little more vulnerable and concluding everything with a good old battle to the end rather than introducing a bunch of sentimental goobly gop? It's a superhero movie for pete's sake!",0
1029, I wish the time travel was real... ,1
1030, Bad reboot of Avengers: Infinity War ,0
1031, Much ado about nothing ,1
1032," This boring marvel film is not right for you, the director/writer wants to steal your money for no story. ",0
1033, Too much of nothing ,0
1034, Thors Bulling me ,0
1035,"This was supposed to be the final movie that crowed the franchise and Infinity War set high expectations. I was utterly disappointed. The plot doesn't make sense and throws away a lot of character development, to the point that some of them are just shallow version of what they were in other movies (and could become).But what really annoyed me was the sentimentalism that permeated the whole movie. It is like you have to shed a tear for every character and the movie is trying to make you cry in scenes that don't move the plot forward. If in Infinity War they really stroke a good balance between action and emotion, here they just are there for the sake of it.",0
1036,"The bad stuff: Gives closure to an ambitious project. But not really its own movie. Suffers from time travel problems for a movie this big. It really hurts it. Not making good use of this huge cast of characters by making cool unique interactions. Rather they opted to change iconic characters to see them like never before. So, kind of reliving the first Avengers movie, they even prioritized the same core characters.The good stuff: Nice 40 minutes of CGI superhero vs villain fights. Tons of references to the comics.",1
1037,I can't understand why ppl like this over-achting superhero garbage time after time... It is no cinema at all. Almost every storyline is the same. Marvel milking movies these days.,1
1038,Amazing film The best in the world I watched the movie for more than five times but the end was sad with the death of Iron Man!,1
1039,"I'm a huge fan of the MCU, and honestly, I think I've watched Infinity War over 20 times prior to watching Endgame. I had high expectations for the sequel, and actually thought it would be deeper than it turned out to be. Endgame is intricate, yes. But intricately shallow. Here are some things I thought would happen but didn't. First of all, I counted on every line in Infinity War, thinking it would imply something greater in Endgame.Example 1: When Thanos asked Red Skull ""Where is the Soul Stone?"", Red Skull responded, ""You should know, it extracts a terrible price."" Thanos replied with ""I am prepared,"" and Red Skull said, ""We all think that at first. We are all wrong.""This led me to think that perhaps in Endgame, Thanos regrets his decision to kill Gamora, and somehow the stone would turn on him or doesn't work the way it should because what he did to her was not really love. He selfishly sacrificed her, and true love is putting someone else's needs before your own. Although this part is sort of redeemed in Endgame when Nat sacrificed herself for Clint (to contrast what Thanos did to Gamora), Endgame still should have shown how Thanos was ""wrong"" in thinking that he could let Gamora go if he did truly love her. Doing so would have also added another facet his character. However, in Endgame, Thanos was not the same as he was in Infinity War. He had no conviction and became even more ruthless in his avenging.Example 2: Dr. Strange told Tony Stark ""We're in the endgame now"" and ""there was no other way"" right before he turned to dust.I had high hopes for Dr. Strange and his creative problem-solving skills in Endgame. I thought he had perhaps sent the time stone to the past or future to do some ""work"" prior to handing it over to Thanos. But nope, there was nothing. He handed over the actual stone. There was no manipulation of it. There was also no game plan. Dr. Strange HAD NO PLAN! He basically saw his 14+ million possible outcomes that they would win by some stroke of luck, and bet everything on that one chance (which was a mouse hitting some switches in Ant-Man's time machine van). Wouldn't it have been more intricate if he had sent the stone to the past or future to tamper with time, or to somehow orchestrate events in a way where their winning was more premeditated and planned, than merely by some stroke of luck or some random chance?Example 3 In Infinity War, when Vision offered to die to save half the universe, Captain American told him, ""We don't trade lives Vision"", and Vision said, ""Captain, 70 years ago you laid down your life to save how many millions of people, tell me why is this any different.""I thought Captain America would be the one who would sacrifice himself in Endgame, perhaps the one to undo the snap. He was the one who previously laid down his life for millions and perhaps he should have done it in Endgame. I'm bummed about a few other things. I couldn't relate to the characters as much as I did in Infinity War. Endgame's characters' interactions felt more scripted and robotic.I wasn't convinced that Morgan was Pepper's daughter. I didn't sense that connection between them. There was no scene of Pepper tending to Morgan in the movie, except for the end when she held Morgan at Tony's funeral. I didn't feel sad at Tony's funeral. Nobody cried there. Yes, he was a true hero, but there should have been some tears. Maybe they all saw that his death was unpreventable, but still, the loss didn't seem emotionally impactful (to me).I really did not like what they did to Thor in Endgame. They stripped him of his dignity. I thought maybe they would redeem him by the movie's end, but they didn't. He was still fat and no longer desired to lead Asgard. Back on the alcoholism road, maybe? Thor also had both Mjolnir and Stormbreaker in Endgame, yet he couldn't even strike Thanos (who had no stones to empower him this time).The melding of Banner and Hulk was underwhelming. It was Hulk's extremity that made him The Hulk. Banner-Hulk may seem like ""the best of both worlds,"" but it made the character too palatable, too compromised, and not exciting or powerful. He wasn't a strong fighter like the Hulk, and he just looked like a green Thanos with glasses. There should have been a Hulk and Thanos rematch to redeem the Hulk at least!Also, how did Captain Marvel come in just the right time at the beginning and the end to help save the day? That end-credit scene in Captain Marvel where she comes back asking ""Where's Fury?"" should have been included in this movie. I also think she should have been included MORE in this movie if she is to be considered an Avenger and a part of the team.And the ending...how did Captain America age after living a ""normal"" life with Peggy? And even if they did marry, wouldn't he still have looked only 40 years old after she had grown old and died? And what if they had kids? Wouldn't their kids run into Peggy's original kids with her previous husband? Confusing and just odd.There were a LOT of superheroes in this movie (especially when the snap was reversed), but they all felt like strangers to me. I could not connect with them, perhaps because there was only so much that could be jam packed in 3 hours.All in all, I thought the movie was good because it was still complex. I loved the action scenes and I enjoyed seeing some characters rekindling with loved ones from their past. However, this movie did fall short in quite a few areas and just wasn't as deep as I had hoped it would be. The time traveling had its own plot holes, and I truly miss Vision and the 2018 Gamora.I think Infinity War was the better movie. Endgame, by itself, was a good standalone movie, but it wasn't well executed as Infinity War's sequel. Even though Infinity War and Endgame had the same sets of writers and directors, it didn't feel that way. The pacing, plot progression, and division of screen time for actors were handled more aptly in Infinity War, in my opinion.",1
1040,"Nothing really happening ....Captain Marvel is in it for a bit...Black Panther was in it too, not sure whyDramatic scenes purely over the top....just seems like they tried to fit all 5000 Avengers into this film and actually forgot about the film3 hours, I'll never get back .......one good battle scene tho",1
1041,1st hour and a half in I was ready for it toend so long and dragged out the last 30-45 mins made for good watching but that's it,0
1042, Good movie but he doesn't deserve this rating ,1
1043," boring, bored, boredom - what a mess of a movie ",0
1044, Seriously?! ,0
1045," Blah, blah, blah... ",0
1046, Typical bad superhero film ,0
1047,Just some super heroes whining the whole movie. Such an example!,0
1048, A satisfying end to a great saga. ,1
1049, This is not the movie the fans deserve ,1
1050,"The whole plot in this installment of Avengers hinges on a rat that just so happens to touch a button, in a van...Also, time traveling always ruins a movie. If they can travel back to NYC to 2012, then it means that the plot we saw in this movie, already happened in the first Avengers movie in 2012... It's all too silly.",0
1051,"If you go see this movie, go see it in an IMAX 3D or something like that because 3 hours is too long for this movie.The story is really bad I van understand that they don't want to repeat the same story in the comic book but the reason why Thanos choose to wipeout half the population is just stupid and what he do after that? Yeah he destroy the stone and retire. What a great villain...So our super hero go take care of Thanos easily and then nothing for a very long period of time. For a Marvel movie their is not much action and for an intelligent, deep or funny movie that's not a bad thing but for a movie like this it's just boring. I guess they think that since their is a lot of action at the end that we will forget the middle.They other thing that really bother's me is how important it seem to show how strong women are. The power of women yeah... Men are lazy, dumb and useless like thor in this movie and women are strong and save the day like Captain Marvel, Valkyrie, Gamora etc.Marvel's writers must understand that Easter eggs, some action at the end of the film and showing the power of feminity do not make up for a bad script.the only thing that I really like in this movie is that finally we saw some hero die.",0
1052, Worst of the Bunch ,0
1053, Soppy lala land ,0
1054, Garbage ,0
1055, Waste of Time and Money ,0
1056,"Spoiler alert, so read at your own risk. I though the latest title couldn't get much worse, until I watched Endgame. Again, a movie that looks like a computer game, this time since the script failed to innovate, it goes back to the previous movies ""Back to the future"" style. A fat Thor playing Fortnite, a Mjornir that any bloke can use, including the strange duck face Captain ""never gets his suit right"" Strangelip. A captain that gets old and delivers his shield to the flying ""never had an impact role"" birdie. An intelligent nerdy Hulk who lost all his grace (a green Mark Ruffalo on steroids and that's it). The list goes on and on, starting slooooow in the beginning to end in the yet again climax of the ""playmobil-bring the action man and all the transformers"" battle in the end, with depressing results and laughable deaths. Bring the wife and put her on an iron man suit, hell bring the smurfs, the ""useless on this flick"" Black Panther and friends, Popeye and your dog if you want. This is trash ""cinema"" in the making. let's skeese the money-cow with poor scripting, terrible CGI and ruin every child's fantasy regarding what is what and whom is whom on the ""Marvel"" universe. Marvel, you were sold to Disney, get ready for your next princesses, easy jokes and death of your child heroes.",0
1057, Boring ,0
1058,"Avengers endgame has perfect heartfelt and sweet exits for Iron Man and Captain America, amazing fight scenes and brilliant acting. While some may not like time travel Endgame does it in a satisfying way.",1
1059, MCU ruined with a single snap ,0
1060,Long and boring time travel movie which makes no sense at all,0
1061, Worse than a fanfic ,0
1062,"I thought the Infinity Wars was bad, but this has brought Marvel/Disney to a new low. The idea of going back in time and changing the present is as old as the hills, but it also opens Pandora's Box. It means you can do it again and again. Which negates the foundation of reality. This plot, unlike the last Avenger's movie, relies on pseudo-science instead of the supernatural. I love science fiction, but this was anything but. Spoiler: Stark looking at a Mobius Strip and somehow realizing time travel was possible was painful to watch. So then they go back in time, make everything hunky dory, as it was before Thanos, but Ironman get killed in the process. So not only did Marvel kill off it's number one action hero (at the box office), but it showed the world that nothing bad can ever happen, because we can simply go back in time and make it better. Interesting how all the characters scoffed at the idea as well, before they actually did it. Time travel movies are fun, but only if they can never be repeated. Using it as a plot device to restore everything to as it was before, was just a cheap trick. I would have been more impressed if Dr. strange found a new set of stones and changed everything back. As a Marvel fan from the Silver Age of Marvel (1960s &70s) I wish Disney would have stuck to the comic magazines closer and not tried to bring the Marvel universe to a depressing conclusion.",0
1063,"I didn't think this was politically correct enough. Captain Marvel is my favourite MCU character and It caused me great pain when the lovely Captain Marvel was brutally punched by the savage beast known as Thanos. I was overwhelmed with a great urge to help her like a heroic chivalrous knight but unfortunately as I sat there watching it on the screen in the cinema and knowing it wasn't exactly real, I knew I couldn't do anything about it and the second I realised that I burst into tears crying. If only I had the power to transport myself to fictional films I would've helped her out. I also thought the effects were terrible for a film with a $250 million plus budget and I felt Thor's alcoholism was inappropriate for a film that's watched by many children.",1
1064,"I was so excited before and so let down afterwards.While Infinity War was better paced and presented Thanos's goal and how he worked to achive it having some philosophy behind, here we are greeted with alot of self pity and ""he hit us, we must kill him"" plot. That's all there is, no deeper meaning. We could also call them Revengers from now on.Unfortunately very quickly in Endgame the revenge mechanism appeared. The oh-so-convenient time travel. Quantum everything and there you go, Endgame solved. Add to that the overall ""our chosen good guys must win"" obvious direction and the suspense or thrill for the movie vanished instantly.Cutting a long story short: Fat Thor was funnyBannerulk looked like an aged man trying to blend his passions with the responsabilitiesNebula should have changed her cloud password :)Disliked Captain Marvel's haircutAlternate timelines selflishly affected in order to achive their revenge. How did they patch the Soul stone or the Tessaract that fell in Loki's hands?!Let's say Captain America got from barely moving Mlornir to easily swinging it because he became more worthy but the lightning thing?! Wasn't Thor the god of lightning not the god of hammers As Odin told him?!. Therefore the lightning was channeled from Thor through Mlornir not from the hammer itself.Fighting power greatly inconsistentFat Thor got so weak with Stormbreaker AND Mlornir to barely fight NG (No Gauntlet) Thanos?!How did NG Thanos expect to attack all heroes at once and let only Nebula look for the stones?!How could Gauntlet Thanos be so weak with the glove on?! I mean he could exit through a portal, get at full strenght and then return to smash them all over again - that's an easy plot hole.Too much plot armor overall for all superheroesThe continuous juggle with the gauntlet that went on and off so easyThanos reduced from a clever driven villan to a generic average bad guyAnyways, that's my impression of the movie. Not sure I will rewatch it like I did so many times with Infinity War. Maybe the other 14M alternate futures got a better story.Over and out.Edit: Lowered the score, changed title and added 2 lines to be more accurate. Reality is often disappointing.",0
1065,"So I just waisted 5 precious minutes of my life. This superwoman character is absolutely not credible! Come on, she is not destructible, she has no limits, she can go light years in space and bring on her shoulders a whole spaceship back to earth...no, why make a whole movie, and involve and kill a bunch of other way cooler and believable characters on the way, when you can just use this, the one and only, incredible all-can-do woman and just finish the film in 5 minutes. It makes no sense what you people did there. Even Superman had his limits, and was vulnerable and felt real, we were glad to accept him as a hero, because he felt like one of us. But she, she is nothing like us, humans, so I just don't get it. Sorry, one star for this nonsensical thing you call Avengers: Endgame. And yes, my rating is based on 5 minutes watching, but it is like reading a book - if you don't like the first pages, you won't fall for the rest of it...",0
1066, Thor Nightmere Sequence??? ,1
1067, I thought the mcu would change ,1
1068, Complete and utter tosh ,0
1069,"3 hours of boredom, pain, suffering and cheap fan service. One of the most overrated movies.",0
1070, Not so good movie..... felt rushed ,1
1071,"Marvel, after saturating the market for the past ten years with their inane nonsensical storytelling, produces this two part, overacted, painfully endless charade of ed wood like acting and sapping storytelling in ""Avengers Endgame"".Watch as the world sheds tears over the ""death"" of half the marvel universe, at the hands of Thanos, played by a CGI'ied Grimace from McDonald's commercial fame, who looks as tho he has lost 100 pounds of fat and turned it into 100 pounds of purple muscle, an oversized jaw, and aided by a ridiculous golden glove made up of ring pops, which as they are all collected, grant this moronic nihilist the power to over act his lines and ""snap his fingers"" creating destruction and the deaths of badly played characters, portrayed by overpaid bored actors such as Chris Evans, Robert Downey Jr, snake oil salesmen Gwynth Paltrow, and Scarlett Johansson (who has the acting range of a wet noodle).Anyways this movie sucked, and Disney is a cult for people who can't let go of their childhoods.",0
1072,"Acting extremely sub-par, terrible story, and a cheap piece of non directional fan service.",0
1073,"Lot of hype, less of good content. Film is not bad, but still is disappointing in many areas. I have expected epic adventure movie with comic characters, and I've got summer family action flick with good humor, mediocre sound and 8/10 effects. Wasn't a waste of money, but doesn't live up to its hype.",0
1074, Average ,0
1075, Don't know what the fuss was about ,0
1076,"All i want to say that. Take away 22 movies and a fanbase from endgame. It is nothing but a pile of dust. Endgame stands on the base of Marvel reputation. Alone, its trash. Silly and total cringe. Thanks for making Thor a clown. Its just for memes",0
1077, Not good. ,1
1078, Please stop making them ,0
1079, Overhyped Franchise ,0
1080," Way too long, over-melodramatic, incomprehensible ",0
1081,"The simple fact of the matter is, you f#cked this up! Everyone loves a plot twist, not a kaleidoscope of ridiculous smashed together story plots that have no direction. You sold us a lemon and from the looks of it, you dont even feel bad about it. Point in question. Captain Marvel is looking after thousands of other planets....... is Thanos on those planets???? No. Hawkeye has a hair cut half way though the movie and then grows it back in the next scene. Why isnt Gamora in the end shots? How did none of the Avengers notice and old man sat on the bench before Steve Rodgers went back in time? Pepper Potts could turn her body into malten liquid but now she seems to have forgotten that little life slip up and so has gone for a suit that looks suspectly like the Wasps. Thanos held Thors bloody axe!!! Is he worthy?? This film surely isnt",0
1082,"I was mostly excited going to see this film when it came out in cinemas, however upon viewing I was quite disappointed.While the action scenes were fun and there were some good laughs throughout, looking back on the film it was 3 hours of my life I will never get back. I was particularly upset with the use of time travel as a cop-out for the snap.I found it a bit self righteous calling out various time-travel films (particularly Back to the Future) for having unrealistic time travel rules when any time travel theories that exist are already paradoxical anyway. Endgame's rules were no exception to this and also were so confusing that the film constantly had to keep breaking them to work. This was not aided by the unnecessarily complicated explanation given by Prof. Hulk.In addition to this, the presence of time travel in the MCU now cheapens any of the sacrifices made in any of the films as the heroes can just go back and pull their friends from an alternate reality (like what they did with Gamora).I was also dissatisfied with the whole premise of the film as being a plot to reverse what was done in the previous film rendering the two movies as pointless. I really enjoyed Infinity War, but found Endgame to be a disservice to the set up it was given.Side note: Though I have seen all of the films except for Hulk, Capt. Marvel and Far From Home, I am not the biggest MCU fan so my opinion may be partially biased as I do quite enjoy poking fun and nitpicking the films (that is my way of enjoying them). However I tried to keep this as respectful and honest as possible by making sure that all the points I have made are my genuine opinions and not just designed to poke fun at the movie or anyone who enjoyed it.So if you enjoyed the film, I totally respect that and am very happy for you. I just wanted to share my personal opinion.",1
1083, nothing here keep on walking ,0
1084,I haven't watched the movie. It just doesn't deserve 8.7,0
1085, The 3 hours was almost unbearable ,0
1086, It's Endgame - The Name Is Enough ,1
